Date;GX1 Index;XP1 Index;PT1 Index;IB1 Index;TP1 Index;HI1 Index;ST1 Index;SD1 Index;QC1 Index;SM1 Index;EO1 Index;Z 1 Index;SP1 Index; CF1 Index; VG1 Index
20/11/2002;3225.5;3025;369.3;6283;831.5;9981;#N/A N/A;1380;#N/A N/A;5044;340.27;4095;918.7;3156;2578
21/11/2002;3303;3030;374.1;6518.5;848;10022;#N/A N/A;1403;#N/A N/A;5131;357.5;4208;935.5;3289;2653
22/11/2002;3334;3044;373.2;6563;860;10055;#N/A N/A;1420;#N/A N/A;5169;357.65;4199;928.8;3307;2661
25/11/2002;3309;3047;373.8;6597.5;872.5;10102;#N/A N/A;1421;#N/A N/A;5148;359;4138;929.7;3296;2644
26/11/2002;3194.5;3023;368.5;6492;864.5;10014;#N/A N/A;1410;#N/A N/A;5085;348.2;4082;911.5;3213;2548
27/11/2002;3336.5;3014;374.7;6718;870;9955;#N/A N/A;1401;#N/A N/A;5193;358.3;4147;938;3312;2660
28/11/2002;3379.5;3064;376.9;6719;892;10122;#N/A N/A;1407;#N/A N/A;5163;360.6;4200.5;939.3;3330.5;2683
29/11/2002;3358.5;3057;372.5;6687;886;10135;#N/A N/A;1391;#N/A N/A;5109;361.85;4170;936;3335.9;2638
02/12/2002;3371.5;3088;378.9;6745;890;10232;#N/A N/A;1395;#N/A N/A;5137;361.69;4155;935.3;3306;2652
03/12/2002;3295;3084;378;6600;888;10240;#N/A N/A;1381;#N/A N/A;5000;349.8;4072.5;923.8;3228;2588
04/12/2002;3331.5;3037;375.9;6524.5;872;9970;#N/A N/A;1372;#N/A N/A;5000;343.55;4051;919;3209;2586
05/12/2002;3230;3042;372.4;6433.5;864;9980;#N/A N/A;1361;#N/A N/A;4938;338.65;4039.5;908.5;3163;2534
06/12/2002;3198.5;3037;375;#N/A N/A;862;9970;#N/A N/A;#N/A N/A;#N/A N/A;4932;339.2;4016;913.8;3193.5;2548
09/12/2002;3076.5;3037;367.2;6301;854;9840;#N/A N/A;1341;#N/A N/A;4861;330.21;3939.5;889.6;3122;2441
10/12/2002;3162.5;2990;373.5;6342;856;9823;#N/A N/A;1357;#N/A N/A;4908;330.3;3923;902;3148;2496
11/12/2002;3188;2964;374.8;6383;847;9750;#N/A N/A;1366;#N/A N/A;4892;336.55;3978;902.2;3195;2510
12/12/2002;3117;2984;376.2;6255.5;855;9784;#N/A N/A;1373;#N/A N/A;4879;330.89;3938;901.9;3142;2451
13/12/2002;3060;2966;376.6;6123;832;9693;#N/A N/A;1358;#N/A N/A;4850;322.5;3882;887.4;3086.5;2426
16/12/2002;3197.5;2942;381.1;6314;823.5;9634;#N/A N/A;1345;#N/A N/A;4947;335.55;3980;910.2;3179;2530
17/12/2002;3146.5;2985;375.1;6277;832.5;9685;#N/A N/A;1335;#N/A N/A;4877;331.48;3911;902.8;3143;2491
18/12/2002;3040.5;2993;371.7;6158.5;813;9515;#N/A N/A;1335;#N/A N/A;4823;322.8;3838;892.3;3080.5;2434
19/12/2002;2955;2980;369.7;6184;822.5;9532;#N/A N/A;1350;#N/A N/A;4764;321.75;3828.5;886;3057.5;2388
20/12/2002;2957.51;3023;370.4;6166.6;823;9568;#N/A N/A;1350;#N/A N/A;4750.6;322.77;3881;896.7;3080;2454.9
23/12/2002;3005.5;3047;374.7;6217;#N/A N/A;9545;#N/A N/A;1345;#N/A N/A;4713;328.67;3923;897.1;3086;2461
24/12/2002;#N/A N/A;3038;374.6;#N/A N/A;834;9533;#N/A N/A;1345;#N/A N/A;#N/A N/A;327.5;3934;891.5;3077;#N/A N/A
25/12/2002;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;829;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A
26/12/2002;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;841.5;#N/A N/A;#N/A N/A;1345;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;890.8;#N/A N/A;#N/A N/A
27/12/2002;2864.5;3037;372.9;5998;847.5;9427;#N/A N/A;1345;#N/A N/A;4565;319.5;3811;871.8;3009;2360
30/12/2002;2904.5;2994;373.2;5983.5;834.5;9276;#N/A N/A;1330;#N/A N/A;4623;319.45;3881;877.5;3028;2395
31/12/2002;#N/A N/A;3005;373.6;#N/A N/A;#N/A N/A;9287;#N/A N/A;1341;#N/A N/A;#N/A N/A;322.1;3911.5;878.9;3053.5;#N/A N/A
01/01/2003;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A
02/01/2003;3099;3027;380.6;6269;#N/A N/A;9335;#N/A N/A;1337;#N/A N/A;4623;336.58;3991;907.4;3200;2525
03/01/2003;3116;3066;383.9;6236;#N/A N/A;9582;#N/A N/A;1343;#N/A N/A;4891;336.15;3982;909.9;3192;2512
06/01/2003;3163.5;3079;387.8;#N/A N/A;863;9660;#N/A N/A;1333;#N/A N/A;4884;336.12;3979;926.5;3216.5;2568
07/01/2003;3122;3088;387.2;6352;850;9691;#N/A N/A;1321;#N/A N/A;4846;334.65;3936;923.8;3163;2531
08/01/2003;3033;3072;381.9;6373;840;9705;#N/A N/A;1333;#N/A N/A;4857;328.85;3900;910;3099.5;2461
09/01/2003;3037;3065;383.8;6425.5;839.5;9675;#N/A N/A;1334;#N/A N/A;4830;331;3910.5;924.7;3154;2485
10/01/2003;3058;3066;386.3;6436.5;837.5;9745;#N/A N/A;1343;#N/A N/A;4840;333.2;3944.5;926.5;3160;2487
13/01/2003;3089;3063;386.3;6544;#N/A N/A;9849;#N/A N/A;1383;#N/A N/A;4876;334.85;3925.5;926.4;3177;2510
14/01/2003;3138;3077;387.6;6583;845.5;9815;#N/A N/A;1410;#N/A N/A;4942;335.4;3924.5;929.3;3179;2532
15/01/2003;3055;3075;385.7;6562.5;851.5;9890;#N/A N/A;1398;#N/A N/A;4847;331.05;3867.5;921;3139;2488
16/01/2003;3065;3062;388.1;6597;853;9717;#N/A N/A;1385;#N/A N/A;4808;329.98;3855;916.5;3145;2472
17/01/2003;2938;3055;383;6468.6;855;9581;#N/A N/A;1385;#N/A N/A;4736;321.34;3800;903.1;3060;2376
20/01/2003;2931.5;3058;382.4;6388.5;848.5;9550;#N/A N/A;1365;#N/A N/A;4677;314.4;3760.5;903.6;3030;2370
21/01/2003;2890;3054;379.3;6339;865;9561;#N/A N/A;1371;#N/A N/A;4647;308.92;3714.5;888.5;2999;2332
22/01/2003;2811;3016;379.7;6274;853;9546;#N/A N/A;1372;#N/A N/A;4510;301.4;3647.5;877.5;2933;2285
23/01/2003;2825;3016;381.5;6304;867;9609;#N/A N/A;1372;#N/A N/A;4506;298.5;3600;883;2920;2290
24/01/2003;2730.5;3021;377.3;6270;863.5;9412;#N/A N/A;1353;#N/A N/A;4460;296.5;3580;860.3;2903;2231
27/01/2003;2653.5;3001;371.6;6002;850;9277;#N/A N/A;1321;#N/A N/A;4318;284.95;3460;847.3;2797;2151
28/01/2003;2689.5;2952;371.2;5927.5;838.5;9308;#N/A N/A;1330;#N/A N/A;4290;285.25;3458;854.5;2802;2180
29/01/2003;2731;2924;371.5;5924;822.5;9250;#N/A N/A;1303;#N/A N/A;4293;283.5;3440;860.7;2845;2221
30/01/2003;2677.5;2947;369.3;6036;820;9257;#N/A N/A;1294;#N/A N/A;4392;293.52;3552;840;2915;2218
31/01/2003;2759.5;2943;370.6;5949;817;#N/A N/A;#N/A N/A;1285;#N/A N/A;4394;295;3533.5;854.7;2898.4;2254
03/02/2003;2765;2933;372.2;6029.5;835.5;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;4445;299.46;3646;858.5;2958;2281
04/02/2003;2635.5;2934;370.1;5885;838;9250;#N/A N/A;1294;#N/A N/A;4345;286.15;3572;849.3;2868;2197
05/02/2003;2745;2892;367.9;6012.5;844.5;9131;#N/A N/A;1292;#N/A N/A;4365;291.05;3639;844.5;2889;2252
06/02/2003;2638;2881;365.4;5889.5;839;9090;#N/A N/A;1288;#N/A N/A;4210;284.75;3555.5;840.5;2841;2166
07/02/2003;2570;2887;365.9;5801;839;9133;#N/A N/A;1287;#N/A N/A;4215;279.45;3560;830.5;2797.5;2122
10/02/2003;2579;2870;364.7;5793.5;838.5;9200;#N/A N/A;1285;#N/A N/A;4143;274.5;3545;836;2774;2141
11/02/2003;2629;2871;365.1;5924.5;#N/A N/A;9151;#N/A N/A;1300;#N/A N/A;4238;284.57;3641;829.8;2847;2177
12/02/2003;2592;2874;364.5;5836.5;855.5;9310;#N/A N/A;#N/A N/A;#N/A N/A;4149;275.5;3579.5;816.8;2774;2136
13/02/2003;2563;2818;364.8;5808.5;851.5;9135;#N/A N/A;1270;#N/A N/A;4155;276.15;3585.5;819;2759;2120
14/02/2003;2671.5;2812;366.7;5985;857;9187;#N/A N/A;1273;#N/A N/A;4236;284.53;3585.5;837;2828;2202
17/02/2003;2711.5;2839;371.9;6098.5;862.5;9393;#N/A N/A;1299;#N/A N/A;4365;291.27;3659.5;841.4;2882;2252
18/02/2003;2731.5;2845;373.8;6164.5;858.5;9404;#N/A N/A;1290;#N/A N/A;4305;293.7;3695;851.6;2939.5;2283
19/02/2003;2622.5;2854;370.7;6032.5;849.5;9440;#N/A N/A;1312;#N/A N/A;4213;286.16;3629.5;846.8;2862;2200
20/02/2003;2596;2803;371;5984;849.5;9420;#N/A N/A;1316;#N/A N/A;4179;281.64;3657;838.8;2805;2177
21/02/2003;2646;2810;371.7;5989.4;840.5;9222;#N/A N/A;1310;#N/A N/A;4191;280.19;3683.5;847.2;2832.5;2223
24/02/2003;2581;2846;367.7;5960;842;9236;#N/A N/A;1317;#N/A N/A;4169;267.9;3675;832.6;2790;2159
25/02/2003;2482;2790;369.1;5811.5;819.5;9112;#N/A N/A;1291;#N/A N/A;4077;258.4;3581;839.7;2688;2086
26/02/2003;2466;2825;369;5780.5;820.5;9106;#N/A N/A;1285;#N/A N/A;4060;253.85;3576.5;827.8;2662.5;2066
27/02/2003;2499.5;2783;373.4;5896;821.5;9112;#N/A N/A;1277;#N/A N/A;4063;258.8;3549;838.2;2715;2095
28/02/2003;2541.5;2794;371.9;5997.5;817;9024;#N/A N/A;1273;#N/A N/A;4125;266.3;3631;840.9;2735.4;2131
03/03/2003;2549;2816;367.4;5980.5;828.5;9185;#N/A N/A;1283;#N/A N/A;4165;267.7;3657;835.4;2765;2131
04/03/2003;2506.5;2803;364.3;5852.5;828.5;9075;#N/A N/A;1274;#N/A N/A;4038;257.47;3603;822.3;2679;2096
05/03/2003;2518.5;2771;362.8;5889;821;8964;#N/A N/A;1268;#N/A N/A;3956;253.85;3553.5;829.5;2657;2092
06/03/2003;2440.5;2769;359.2;5827.5;815;8826;#N/A N/A;1248;#N/A N/A;3960;247.2;3545.5;821.8;2638.5;2024
07/03/2003;2440;2732;360.8;5730.5;793;8771;#N/A N/A;1230;#N/A N/A;3869;236.2;3469;828.6;2579;1998
10/03/2003;2327;2733;358.3;5573;783.5;8762;#N/A N/A;1220;#N/A N/A;3741;228.45;3421.5;807.8;2519;1926
11/03/2003;2299;2713;359.1;5612;767.5;8749;#N/A N/A;1210;#N/A N/A;3736;228;3434;800.2;2494;1943
12/03/2003;2200;2710;354.7;5458;780.5;8741;#N/A N/A;1237;#N/A N/A;3666;218.5;3268;805.7;2404;1840
13/03/2003;2346.5;2680;359.8;5677;776;8663;#N/A N/A;1226;#N/A N/A;3788;239.25;3467;833.3;2548;1992
14/03/2003;2396.5;2752;359.9;5901.5;779;8870;#N/A N/A;1255;#N/A N/A;4004;257.45;3602;834.2;2735;2034
17/03/2003;2501.5;2741;365.2;6086;768;8690;#N/A N/A;1226;#N/A N/A;4172;269.35;3713;862;2834.5;2161
18/03/2003;2579;2849;367.1;6116.5;777.5;8935;#N/A N/A;1280;#N/A N/A;4138;263.6;3726.5;867.2;2796;2175
19/03/2003;2616.5;2841;371.8;6177;786.5;9162;#N/A N/A;1292;#N/A N/A;4251;267.8;3778.5;873.5;2839;2181
20/03/2003;2616.5;2867;370.5;6101.5;802;9210;#N/A N/A;1312;#N/A N/A;4304;264.98;3759.5;875.7;2796.5;2178
21/03/2003;2694.43;2881;374.6;6227.9;#N/A N/A;9224;#N/A N/A;1330;#N/A N/A;4488.5;275.42;3854;893.2;2889;2242.1
24/03/2003;2584;2865;364.8;5996;825;9141;#N/A N/A;1300;#N/A N/A;4142;258.75;3735.5;863.5;2729;2088
25/03/2003;2645.5;2851;364.3;6135;806;9080;#N/A N/A;1303;#N/A N/A;4220;265.9;3778;872.2;2797;2160
26/03/2003;2606.5;2894;362.7;6141;825;9041;#N/A N/A;1320;#N/A N/A;4186;265.15;3795.5;868;2787;2127
27/03/2003;2610;2902;363.5;6016.5;821;8837;#N/A N/A;1314;#N/A N/A;4127;259.61;3734.5;867.4;2719;2128
28/03/2003;2563;2907;364.4;6020.5;818;8853;#N/A N/A;1320;#N/A N/A;4145;261;3714;862.9;2733;2090
31/03/2003;2440;2894;361.9;5860.5;779.5;8491;#N/A N/A;1251;#N/A N/A;4007;247.24;3612.5;847;2617;2013
01/04/2003;2452;2887;363;5947;790;8559;#N/A N/A;1270;#N/A N/A;4068;251.75;3686.5;856.7;2627;2024
02/04/2003;2591;2896;366.2;6177.5;798.5;8650;#N/A N/A;1288;#N/A N/A;4246;264.05;3760;877.2;2737;2135
03/04/2003;2571;2912;365.6;6241.5;791.5;8587;#N/A N/A;1299;#N/A N/A;4266;267;3772;873.3;2775;2123
04/04/2003;2658;2947;366.5;6328.5;798;8767;#N/A N/A;1301;#N/A N/A;4314;269.2;3815;878.5;2827;2194
07/04/2003;2819;3003;368.4;6450.5;818.5;8925;#N/A N/A;1330;#N/A N/A;4470;285.2;3939;876.9;2927;2294
08/04/2003;2780;2987;368.1;6396.5;800;8790;#N/A N/A;1317;#N/A N/A;4424;278.25;3871;878.3;2885;2249
09/04/2003;2750.5;2956;366;6472.5;797.5;8570;#N/A N/A;1280;#N/A N/A;4446;276.8;3863;866.8;2878;2224
10/04/2003;2715;2960;365.5;6408.5;789.5;8570;#N/A N/A;1296;#N/A N/A;4348;270.63;3804;871.7;2801;2204
11/04/2003;2742;2968;366.7;6437;782;8605;#N/A N/A;1298;#N/A N/A;4433;275.3;3817;868.2;2828;2205
14/04/2003;2799.5;2957;368.4;6490.5;776.5;8490;#N/A N/A;1284;#N/A N/A;4469;277.8;3858;886;2870.5;2257
15/04/2003;2850;2962;370.7;6563;788.5;8587;#N/A N/A;1291;#N/A N/A;4578;287.3;3910;893.7;2919;2285
16/04/2003;2848;2976;368.5;6492.5;789.5;8644;#N/A N/A;1290;#N/A N/A;4513;286.25;3859.5;878.8;2879.5;2258
17/04/2003;2910;2958;372;6546.9;786.5;8547;#N/A N/A;1283;#N/A N/A;4512;286.39;3893.5;891.2;2894;2305
18/04/2003;#N/A N/A;2961;#N/A N/A;#N/A N/A;791.5;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A
21/04/2003;#N/A N/A;#N/A N/A;373.7;#N/A N/A;800.5;#N/A N/A;#N/A N/A;1269;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;893;#N/A N/A;#N/A N/A
22/04/2003;2973.5;2987;377.3;6587;785;8512;#N/A N/A;1269;#N/A N/A;4519;285.9;3924.5;909.5;2910;2344
23/04/2003;2968.5;3007;378;6588.5;789;8470;#N/A N/A;1259;#N/A N/A;4591;290.5;3969.5;917.5;2959;2343
24/04/2003;2911.5;3006;374.9;6522;792.5;8415;#N/A N/A;1250;#N/A N/A;4515;281.1;3898.5;909.8;2898;2297
25/04/2003;2857;3001;370.8;6485.5;784.5;8390;#N/A N/A;1227;#N/A N/A;4459;279;3877.5;898.6;2865;2256
28/04/2003;2960.5;2984;373.9;6618;774;8445;#N/A N/A;1245;#N/A N/A;4561;286.25;3941.5;913.6;2948;2327
29/04/2003;2930;3004;371.4;6553.5;#N/A N/A;8689;#N/A N/A;1285;#N/A N/A;4517;282.6;3926;916.1;2940;2294
30/04/2003;2933;2984;374.3;6459.5;788.5;8683;#N/A N/A;1259;#N/A N/A;4538;281;3913;916.1;2979;2292
01/05/2003;#N/A N/A;2993;373.4;#N/A N/A;797.5;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;3879;915;#N/A N/A;#N/A N/A
02/05/2003;2988;2960;375.2;6455;805.5;8745;#N/A N/A;1291;#N/A N/A;4508;279;3950;927.4;2935.5;2317
05/05/2003;3022.5;2978;377.3;6494.5;#N/A N/A;8877;#N/A N/A;1312;#N/A N/A;4561;286.23;3950;926.3;2967;2354
06/05/2003;3067.5;2967;377.7;6574;823;8873;#N/A N/A;1312;#N/A N/A;4637;290.18;4007;934.7;3030;2388
07/05/2003;3009.5;2975;377.2;6431;821.5;8890;#N/A N/A;1297;#N/A N/A;4641;285.5;4003;929.5;3001.5;2335
08/05/2003;2896;2949;374.5;6303.5;816;#N/A N/A;#N/A N/A;1306;#N/A N/A;4517;278.25;3926.5;920.4;2917;2253
09/05/2003;2949;2945;377.6;6389;821.5;9062;#N/A N/A;1305;#N/A N/A;4503;282.25;3978;932.2;2946;2314
12/05/2003;2941.5;2978;381.8;6400.5;831.5;9141;#N/A N/A;1315;#N/A N/A;4475;283;3994.5;944.2;2942;2305
13/05/2003;2909;2974;381.3;6377.5;831;9140;#N/A N/A;1319;#N/A N/A;4532;282.15;4001;942.8;2940.5;2296
14/05/2003;2930;2959;383.4;6349.5;831;9140;#N/A N/A;1310;#N/A N/A;4549;282.15;3988;940.3;2942;2297
15/05/2003;2990;2954;384.3;6419.5;820;9151;#N/A N/A;#N/A N/A;#N/A N/A;4558;284.35;4011;946.3;2976;2340
16/05/2003;2999.5;2947;383;6447.2;818;9101;#N/A N/A;1297;#N/A N/A;4592;288.66;4053.5;944.3;2987;2354
19/05/2003;2846;2955;#N/A N/A;6287.5;814;9085;#N/A N/A;1286;#N/A N/A;4484;272.69;3944;922.5;2857;2224
20/05/2003;2850;2929;383;6312.5;815.5;9069;#N/A N/A;1290;#N/A N/A;4512;274.1;3977;919.3;2873;2234
21/05/2003;2818.5;2944;381.1;6214.5;807.5;9033;#N/A N/A;1283;#N/A N/A;4437;267.5;3929.5;922.1;2859.5;2222
22/05/2003;2864;2957;386.1;6341.5;816.5;9162;#N/A N/A;1305;#N/A N/A;4572;273.85;3986;930.7;2901;2259
23/05/2003;2837.5;2992;385.3;6363;827.5;9317;#N/A N/A;1320;#N/A N/A;4567;269.39;3976;932.2;2891;2248
26/05/2003;2838;2994;384.5;6347;824;9533;#N/A N/A;1332;#N/A N/A;4538;269.1;#N/A N/A;934.8;2882;2242
27/05/2003;2874.5;2977;388.4;6372.5;815.5;9465;#N/A N/A;1330;#N/A N/A;4573;271;3998;949.5;2896.5;2271
28/05/2003;2916;3004;388.2;6479;824;9519;#N/A N/A;1338;#N/A N/A;4661;276.65;4072.5;952;2949;2295
29/05/2003;2912;3005;387.3;6486;833.5;9531;#N/A N/A;1346;#N/A N/A;#N/A N/A;278.25;4086.5;949.2;2969.5;2282
30/05/2003;2997;3002;388.1;6514;834.5;9555;#N/A N/A;1358;#N/A N/A;4652;281.93;4070;963.3;2978.8;2332
02/06/2003;3065;3035;394.6;6602.5;849;9656;#N/A N/A;1390;#N/A N/A;4766;286.6;4132;968.2;3034.5;2391
03/06/2003;3024;3015;394.1;6580.5;850.5;9670;#N/A N/A;1382;#N/A N/A;4712;283.71;4117.5;972.2;3026.5;2349
04/06/2003;3074;3023;395.9;6642.5;855.5;#N/A N/A;#N/A N/A;1396;#N/A N/A;4734;289.95;4129;986.2;3048;2390
05/06/2003;3044.5;3030;399.3;6594;859;9637;#N/A N/A;1430;#N/A N/A;4703;289.85;4104;990.7;3021;2359
06/06/2003;3130;3055;399;6720;871;9757;#N/A N/A;1439;#N/A N/A;4779;299.15;4148;987.8;3081;2420
09/06/2003;3100;3047;394;6672.5;873;9745;#N/A N/A;1444;#N/A N/A;#N/A N/A;293.4;4129.5;977.1;3042.5;2390
10/06/2003;3141;3059;399.9;6700.5;869;9735;#N/A N/A;1451;#N/A N/A;4800;294.78;4120.5;986.7;3071;2411
11/06/2003;3184.5;3081;402.5;6792.5;874;9694;#N/A N/A;1450;#N/A N/A;4834;301.65;4150;997.2;3107.5;2444
12/06/2003;3219;3099;402;6858;877;9750;#N/A N/A;1482;#N/A N/A;4871;305.6;4159.5;1000.6;3147;2468
13/06/2003;3163.5;3086;395.6;6858.5;879.5;9875;#N/A N/A;1476;#N/A N/A;4809;296.32;4130;989.7;3106;2425
16/06/2003;3263.5;3099;401.9;6977;869.5;9880;#N/A N/A;1468;#N/A N/A;4890;303.45;4158;1010.4;3168;2497
17/06/2003;3287;3112;401.9;6996;885;10035;#N/A N/A;1495;#N/A N/A;4937;304.7;4186.5;1010.7;3196;2506
18/06/2003;3307.5;3094;402;7025;895;9980;#N/A N/A;1487;#N/A N/A;4975;306.62;4202.5;1009.4;3210.5;2527
19/06/2003;3231;3097;400.7;6907.5;898.5;9990;#N/A N/A;1516;#N/A N/A;4914;299.9;4133.5;995.3;3162.5;2479
20/06/2003;3269.86;3092;399.8;6965.8;896.5;9948;#N/A N/A;1522;#N/A N/A;4889.8;302.4;4152.5;991.5;3187;2514
23/06/2003;3208.5;3086;396.8;6856.5;904.5;9720;#N/A N/A;1495;#N/A N/A;4820;293;4082;980.9;3119.5;2455
24/06/2003;3246.5;3080;396.3;6817.5;882.5;9618;#N/A N/A;1470;#N/A N/A;4831;290.9;4055;981.5;3104.5;2463
25/06/2003;3213;3076;394.2;6894.5;887.5;9610;#N/A N/A;1460;#N/A N/A;4841;294.77;4069;971.9;3108;2449
26/06/2003;3251;3023;395.9;6883.5;887;9602;#N/A N/A;1461;#N/A N/A;4839;293.15;4038.5;983.5;3102;2459
27/06/2003;3223.5;3048;392.5;6906;903;9656;#N/A N/A;1468;#N/A N/A;4852;298.38;4046;973.3;3104.5;2438
30/06/2003;3228.5;3018;395.8;6783;903.5;9584;#N/A N/A;1443;#N/A N/A;4822;291.73;4014;973.3;3121.6;2427
01/07/2003;3165;3052;#N/A N/A;6711;916;#N/A N/A;#N/A N/A;1461;#N/A N/A;4702;285.35;3955;981.2;3017;2379
02/07/2003;3256;3045;395.5;6804;948;9584;#N/A N/A;1487;#N/A N/A;4798;294.15;4002.5;992.9;3083;2435
03/07/2003;3242;3045;397.3;6788;948.5;9639;#N/A N/A;1490;#N/A N/A;4813;295.68;4005.5;982.5;3096;2413
04/07/2003;3258;3029;396.3;6797.5;950;9639;#N/A N/A;1490;#N/A N/A;4819;292.85;4006;#N/A N/A;3078;2418
07/07/2003;3364;3031;400;6934.5;969.5;9995;#N/A N/A;1518;#N/A N/A;4936;306.3;4065;1002.5;3188.5;2497
08/07/2003;3349.5;3027;401.6;6963;973;10080;#N/A N/A;1529;#N/A N/A;4913;307.31;4062;1007.6;3181.5;2490
09/07/2003;3338;3035;403.5;6904;980.5;10039;#N/A N/A;1526;#N/A N/A;4872;302.7;4044;1000.9;3145.5;2471
10/07/2003;3281;3036;400.5;6834.5;974;9999;#N/A N/A;1524;#N/A N/A;4854;299;4017;988.7;3101;2437
11/07/2003;3334;3030;401.1;6962;941.5;9963;#N/A N/A;1550;#N/A N/A;4912;303.1;4047;997.3;3139.5;2476
14/07/2003;3410;3078;402.6;7050.5;954;10158;#N/A N/A;1580;#N/A N/A;4988;308.8;4118.5;1002.6;3194;2520
15/07/2003;3406.5;3090;402.2;7004.5;957.5;10125;#N/A N/A;1592;#N/A N/A;4963;310.05;4093.5;1000.9;3178;2498
16/07/2003;3394.5;3099;401.5;6933;949;10220;#N/A N/A;1603;#N/A N/A;4938;308.35;4072.5;995.1;3152;2488
17/07/2003;3346.5;3085;400.2;6954;930;10062;#N/A N/A;1579;#N/A N/A;4905;302.36;4043.5;980.8;3133;2436
18/07/2003;3378.5;3082;404.1;6897.7;933.5;10152;#N/A N/A;1576;#N/A N/A;4911;309.67;4057.5;990.5;3131;2464
21/07/2003;3293;3090;404.5;6822.5;#N/A N/A;10100;#N/A N/A;1575;#N/A N/A;4880;303.8;4032;978;3081;2409
22/07/2003;3318;3059;407.9;6860.5;929.5;9962;#N/A N/A;1545;#N/A N/A;4863;306.89;4063;986.8;3095.5;2438
23/07/2003;3317.5;3089;408.9;6870.5;941;9884;#N/A N/A;1550;#N/A N/A;4906;304.9;4073.5;987.6;3088;2428
24/07/2003;3380;3083;410.2;6982.5;938;9915;#N/A N/A;1550;#N/A N/A;4968;310.2;4135;980.3;3157;2473
25/07/2003;3365.5;3097;410.3;6889.5;945.5;9923;#N/A N/A;1563;#N/A N/A;4954;306.9;4111;996.8;3111.5;2452
28/07/2003;3423;3120;411.3;6988;960.5;10166;#N/A N/A;1595;#N/A N/A;5016;310.84;4130.5;993.9;3166;2481
29/07/2003;3429;3108;407.7;6919.5;958.5;10191;#N/A N/A;1583;#N/A N/A;4985;309;4118;989.1;3143;2478
30/07/2003;3450;3083;406.3;6984;940.5;10159;#N/A N/A;1580;#N/A N/A;5030;310.45;4120.5;986.6;3173.5;2490
31/07/2003;3478.5;3117;409.3;7067.5;939;10055;#N/A N/A;1550;#N/A N/A;5096;315.6;4134.5;989.3;3211.5;2514
01/08/2003;3442;3130;407;7000;941.5;10240;#N/A N/A;1554;#N/A N/A;5041;313.48;4088.5;979.6;3176;2486
04/08/2003;3407;3109;#N/A N/A;6945;932;10174;#N/A N/A;1546;#N/A N/A;4991;310.37;4077.5;980.3;3146;2459
05/08/2003;3444;3134;400;6994.5;928;10110;#N/A N/A;1503;#N/A N/A;5056;312.95;4102.5;959.4;3194.5;2484
06/08/2003;3377;3124;401;6916.5;921.5;9865;#N/A N/A;1504;#N/A N/A;4987;307.4;4051;965.1;3133;2454
07/08/2003;3334;3123;404;6901.5;916.5;9860;#N/A N/A;1522;#N/A N/A;4988;308.05;4074;974.5;3135;2437
08/08/2003;3328;3138;408.1;6927;916.5;9841;#N/A N/A;1531;#N/A N/A;5009;312.15;4128;978;3169;2459
11/08/2003;3346.5;3137;412.3;6975.5;927;10065;#N/A N/A;1551;#N/A N/A;5015;313.3;4163.5;981.3;3194;2478
12/08/2003;3392;3138;414.2;7010;934;10100;#N/A N/A;1568;#N/A N/A;5050;315.34;4168;990.1;3211.5;2493
13/08/2003;3398;3156;416.3;6990;949.5;10231;#N/A N/A;1592;#N/A N/A;5032;315.25;4176;984.8;3212;2497
14/08/2003;3459;3137;416.9;7059.8;966;10297;#N/A N/A;1601;#N/A N/A;5066;320;4237;987.7;3265.5;2564
15/08/2003;3450;3135;417.1;#N/A N/A;963.5;10335;#N/A N/A;1592;#N/A N/A;5130;323.49;4234.5;990.5;3282.5;2561
18/08/2003;3514;3157;418.9;7193.5;976;10457;#N/A N/A;1618;#N/A N/A;5170;325.37;4269;998.8;3305.5;2585
19/08/2003;3506;3166;423.2;7212.5;996;10444;#N/A N/A;1618;#N/A N/A;5186;327.2;4255;1002.9;3312.5;2572
20/08/2003;3506;3166;422.8;7198;1002.5;10483;#N/A N/A;1620;#N/A N/A;5154;326.35;4223;999;3283;2574
21/08/2003;3563.5;3163;423.2;7228.5;1006.5;10673;#N/A N/A;1633;#N/A N/A;5214;330.85;4231.5;1002;3306;2593
22/08/2003;3552;3169;420.9;7221;1006;10775;#N/A N/A;1635;#N/A N/A;5241;334.64;4235;992.5;3332;2590
